HAMEX/formulaire035-equation009	\sum q_i c_i^0 = 0
MathBrush/2009210-947-118	 \frac { 94.7 } { { \mbox { Y } h } } 
MathBrush/200922-1017-75	 6 
MathBrush/200922-947-99	{{-b}\neq\sum{\mbox{V}}}
KAIST/TrainData2_0_sub_9	\sqrt{b^{2} - 4 a c}
HAMEX/formulaire033-equation017	d(t)
expressmatch/118_user0	P(x) = \sum_{i=0}^{n} a_j x^j
HAMEX/formulaire002-equation019	b^{op}
MathBrush/200923-1254-15	 \frac { { A - \mbox { h } } } { \mbox { N } } 
MathBrush/2009213-139-14	 a + \sqrt { \frac { b + c } { d + f } } 
HAMEX/formulaire036-equation010	102 \times (136 / 164) \geq 84
KAIST/TrainData2_3_sub_11	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
MathBrush/2009213-137-135	 \left [ n \right ] 
MathBrush/200923-1253-141	 3.1 
MfrDB/MfrDB0132	\sqrt{35 + 3}
HAMEX/formulaire029-equation052	a(u)
expressmatch/75_caue	c^2 = a^2 + b^2 - 2ab \cos C
HAMEX/formulaire022-equation074	\pi_x=(y,z)
KAIST/TrainData2_11_sub_73	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
HAMEX/formulaire038-equation067	f(u, v, w) = f(u, w, v)
MathBrush/200926-131-19	 x ^ 2 + y ^ 2 = z ^ 2 
MathBrush/200923-1253-179	 \mbox { tX } 
HAMEX/formulaire020-equation014	c_n=\frac{1}{n}\sum_{k=1}^n a_k=\frac{a_1+\ldots+a_n}{n}
HAMEX/formulaire022-equation017	n=\sum_{i=1}^h d_i^2
HAMEX/formulaire002-equation047	f(r, \theta) = r^2 (\cos \theta^2 + \sin \theta^2) = r^2
MathBrush/2009212-1031-44	 { \cdots + \frac { \mbox { e } } { \mbox { s } } } 
MathBrush/200925-1126-74	 e_ { f_ { g_h } } 
MathBrush/200922-947-105	 \frac { { - \sqrt { { \cdots + { \mbox { A } } _ { \mbox { a } } } } } } { { \mbox { Y } - \left [ a \right ] } } 
MfrDB/MfrDB2292	3 x - 5 \lt - 2
expressmatch/111_user0	\sqrt[n]{1} = \cos \frac{2k\pi}{n} + i \sin \frac{2k\pi}{n}
HAMEX/formulaire030-equation064	y=f(x,t)=x-vt
HAMEX/formulaire019-equation008	ad - bc \neq 0
HAMEX/formulaire036-equation045	93 \times 67 \neq 4755
HAMEX/formulaire023-equation073	f_1 + f_2
MathBrush/200924-1312-146	 { \cdots + \frac { t } { y } } 
MathBrush/200924-1312-308	 0 
MathBrush/200924-1331-136	 \mbox { S } 
MfrDB/MfrDB2448	\sin x = \sin ( x + 2 \pi k )
MathBrush/200923-1253-168	 \mbox { Y } 
MathBrush/200924-1331-274	 { - \mbox { g } } 
MathBrush/200922-1017-111	 { - { 209.4 \frac { c } { u } } } 
KAIST/KME2G3_25_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
KAIST/KME2G3_5_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
MathBrush/200923-1553-156	 { a \gt \sin 8 } 
MfrDB/MfrDB0187	{x^{2}} + 2 x = 0
HAMEX/formulaire005-equation030	122 / ((58 - 176) / (164 / 99)) = -1.71
MathBrush/200923-131-357	 \mbox { jt } 
MathBrush/200925-1126-173	 { G + { \mbox { N } + \Delta } } 
HAMEX/formulaire025-equation018	\frac{a}{bc}
MathBrush/200925-1126-148	 { \mbox { p } + 6.2 } 
MathBrush/200923-131-113	 \mbox { Gjt } 
MathBrush/200926-1550-15	 \mbox { Hej } 
KAIST/TrainData2_1_sub_73	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
MathBrush/200926-131-131	 \mbox { h } 
MathBrush/200922-949-150	 \sum _ { { \mbox { S } \gt f } } { \mbox { t } } 
MathBrush/200922-947-202	 \sqrt { k } 
KAIST/TrainData2_1_sub_11	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
MfrDB/MfrDB2015	E = E_{k} + E_{p}
HAMEX/formulaire026-equation003	f(x) \leq 0
MathBrush/200922-947-190	 \int { \theta + F } dn 
MathBrush/200923-131-132	 { { - G } + \sum { \mbox { m } } } 
HAMEX/formulaire009-equation073	e=0
MfrDB/MfrDB3044	\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}}
MathBrush/200923-131-55	 \frac { 1 } { \sin \left ( x \right ) + 1 } 
MfrDB/MfrDB2118	\int \cos t dt = \sin t
HAMEX/formulaire037-equation068	\cos\theta = \beta
KAIST/TrainData2_16_sub_11	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
HAMEX/formulaire020-equation060	95 + ((138 \div 36) \div (86 \div 131)) \leq 101
HAMEX/formulaire014-equation051	n \sin\alpha
HAMEX/formulaire011-equation058	e^{-x^2}
MathBrush/200923-131-302	 \sum _ { { m = X } } ^ { 9.6 } { \tan \mbox { g } } 
MathBrush/200923-1253-196	 \mbox { F } 
MathBrush/200923-1253-123	 \sum { j } 
MathBrush/200924-1331-38	 \frac { 4 } { 3 } \pi r ^ 3 
MathBrush/200924-1312-124	 { - { \mbox { f } \sqrt { \mbox { M } } } } 
expressmatch/108_jorge	a^xa^y = a^{x+y}
MathBrush/200923-131-245	 9.0 
MfrDB/MfrDB2503	{2^{x + 1}} - 2 x = 16
MathBrush/200923-131-43	 \frac { \pi r ^ 2 h } { 3 } 
MathBrush/200926-1617-31	 \frac { - b - \sqrt { b ^ 2 - 4 a c } } { 2 a } 
extension/4_em_27	\{\sigma,F\}
HAMEX/formulaire008-equation046	b = \frac {4}{3} \pi \frac{ (2 r_0)^3 }{ 2 }
MathBrush/2009212-1031-136	 \int { \mbox { S } } ^ { \mbox { t } } dC 
MathBrush/200924-1331-259	 \sigma 
MathBrush/200923-1254-204	 { \left [ \mbox { N } \right ] - \mbox { S } } 
KAIST/TrainData2_5_sub_1	x_{1} + x_{2} = x_{3}
HAMEX/formulaire030-equation056	d = kb
MfrDB/MfrDB2048	\sin {x^{2}}
HAMEX/formulaire022-equation042	\frac{x-x_0}{u}=\frac{y-y_0}{v}=\frac{z-z_0}{w}
KAIST/TrainData2_7_sub_63	\frac{1}{a} F \left( a x + b \right) + C
MathBrush/2009210-947-0	 \sin ^ 2 ( x ) + \cos ^ 2 ( x ) = 1 
expressmatch/124_maira	\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}
HAMEX/formulaire005-equation043	2^{n(n - 1)}
HAMEX/formulaire038-equation047	t = 8
HAMEX/formulaire038-equation052	x^0, x^1, x^2, x^3
MathBrush/200922-1017-51	 { - \sum _ { { z \gt \frac { k } { \mbox { M } } } } { \mbox { i } } } 
HAMEX/formulaire024-equation037	\frac{t_{k+1}}{t_k}
HAMEX/formulaire036-equation009	v_s(t)=\frac{dx_s(t)}{dt}
HAMEX/formulaire010-equation021	(a^{b})^{c}
MathBrush/200926-131-112	 \sqrt { { \mbox { c } + \sqrt { \mbox { b } } } } 
MfrDB/MfrDB1818	1234 + 5678 \gt 90
MathBrush/2009210-947-60	 \frac { \beta + \gamma } { \theta } 
MathBrush/200923-1553-54	 \log _2 \left ( 2 ^ 5 \right ) = 5 
MfrDB/MfrDB2590	\frac{b}{{a^{2}} - a} - \frac{b}{a - 1}
MathBrush/200924-1312-115	 \mbox { g } 
MathBrush/200923-131-10	 \int \sum _ { { d \geq \int C dX } } { { \cdots + { { a } ^ { h } 1 } } } d { q } _ { { \mbox { r } } _ { \mbox { E } } } 
HAMEX/formulaire029-equation073	y=z
KAIST/TrainData2_14_sub_63	\frac{1}{a} F \left( a x + b \right) + C
MfrDB/MfrDB2844	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
KAIST/TrainData2_13_sub_20	a + b + c + d + e
MfrDB/MfrDB0948	1 + 2
MathBrush/200923-1251-17	 \mbox { l } 
HAMEX/formulaire027-equation037	d_{2,-1}^{2} = - \frac{1 - \cos \theta}{2} \sin \theta
MathBrush/200923-1254-39	 \left ( 606 \right ) 
MathBrush/200924-1312-169	 \mbox { p } 
MfrDB/MfrDB3120	| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx
KAIST/KME2G3_4_sub_38	\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
MathBrush/200924-1331-37	 13 + \pi r ^ 2 
MfrDB/MfrDB3095	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
MathBrush/200923-1556-161	 \sqrt { \mbox { HY } } 
MathBrush/200924-1312-44	 \sin \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } } 
MathBrush/200922-947-119	 { \mbox { t } } ^ { u } 
HAMEX/formulaire030-equation040	143 \div 178 \geq 0
KAIST/KME2G3_2_sub_74	\int_{\log 3}^0 \frac 1 {e^t + 1} d t
HAMEX/formulaire017-equation041	\frac{a}{b} + \frac{-a}{b} = \frac{0}{b^2}
HAMEX/formulaire021-equation038	(2\sqrt{21}-9 )x^2+x+8-2\sqrt{21} = 0
MfrDB/MfrDB0053	\int {x^{3}} dx = \frac{1}{3} {x^{3}} + C
expressmatch/101_carlos	S = \Bigg( \sum_{i=1}^{n} \theta_i - (n-2)\pi \Bigg)r^2
MathBrush/200923-131-271	 \mbox { l } \left ( \mbox { N } \right ) 
MfrDB/MfrDB3081	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
HAMEX/formulaire020-equation001	2^2=4
expressmatch/127_edwin	n! -1
MfrDB/MfrDB2935	\sum_{n = 0}^{\infty} f_{n} ( x )
MfrDB/MfrDB0022	\frac{1 - 2 + \frac{3}{4}}{{( 5 - 6 )^{7}}}
MathBrush/200926-131-135	 { \cdots - n \left ( \mbox { y } \right ) } 
MathBrush/200926-1550-35	 { - \int \Delta dc } 
MathBrush/2009213-137-66	 \frac { \sqrt { 1 + \cos ^ 2 \left ( \theta \right ) } } { 2 } = \cos \left ( 2 \theta \right ) 
HAMEX/formulaire032-equation057	f_p(x)=4px(1-x)
MfrDB/MfrDB2311	x + y = z
HAMEX/formulaire027-equation066	(2\sqrt{7} - 3\sqrt{3})x^3 + x^2 - (2\sqrt{7} - \sqrt{3})x + 1
MathBrush/200922-1017-93	 6 
MfrDB/MfrDB2869	\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} )
HAMEX/formulaire026-equation053	X_{n+2}
KAIST/KME2G3_24_sub_95	\sqrt {1 + \sqrt {2 + \sqrt {3 + \sqrt 4}}}
expressmatch/111_rosario	\sqrt[n]{1} = \cos \frac{2k\pi}{n} + i \sin \frac{2k\pi}{n}
HAMEX/formulaire005-equation017	2^{p - 1} - 1
HAMEX/formulaire038-equation014	c_{ij} = \cos \theta_{ij}
MfrDB/MfrDB2276	V = a \cdot b \cdot c
expressmatch/82_Nina	q = \sqrt{(\frac{B-A}{C})^2 + 1} + \frac{B-A}{C}
MathBrush/200926-1617-82	 { \lambda + 6 } 
MathBrush/2009213-137-40	 \frac { \mbox { V } } { \mbox { G } } 
MathBrush/200922-949-270	 \mbox { t } 
HAMEX/formulaire016-equation073	x^2 + xy - y^2 = \pm 1
MathBrush/2009213-139-185	 \left ( { \mbox { N } } ^ { L } \right ) 
expressmatch/126_edwin	| x - \frac{p_n}{q_n} | \leq \frac{1}{q_nq_{n+1}} \lt  \frac{1}{q_n^2}
HAMEX/formulaire018-equation012	ua + vb = 1
HAMEX/formulaire028-equation007	v_1, \ldots, v_n
HAMEX/formulaire034-equation026	c_1c_2
MfrDB/MfrDB2809	{1^{2}}
expressmatch/89_rosario	x^\prime = x \cos \theta + y \sin \theta
KAIST/TrainData2_5_sub_33	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
HAMEX/formulaire009-equation046	135a_6a_3^2-225a_6a_4a_2+27a_4^3-90a_5a_4a_3+125a_5^2a_2=0
HAMEX/formulaire031-equation006	\log_a b = \frac{\log_c b}{\log_c a}
HAMEX/formulaire023-equation023	y^2=1-x^2
MathBrush/200923-1556-2	 \int e ^ { x ^ 2 } x ^ 3 d x 
MathBrush/200923-1556-243	 { \theta + \mbox { t } } 
expressmatch/93_david	r(r_0 \sin(\theta - \theta_0)- r_1 \sin (\theta - \theta_1) ) = r_0 r_1 \sin (\theta_1 - \theta_0)
KAIST/KME2G3_9_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
MfrDB/MfrDB1511	\sin x + \sin y = 2 \sin ( \frac{x + y}{2} ) \cos ( \frac{x - y}{2} )
MfrDB/MfrDB2937	{( 1 + x )^{r}} \geq 1 + r x
HAMEX/formulaire039-equation043	(a_i)
HAMEX/formulaire019-equation000	198 \pm ((59 \times 30) - 90) - 188
KAIST/TrainData2_14_sub_17	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
HAMEX/formulaire006-equation014	u_2=a^2u_0+ab + b
HAMEX/formulaire020-equation056	\frac{1}{1-x} = \sum_{i=0}^{n} x^{i}+ \frac{x^{n+1}}{1-x}
MathBrush/200922-1017-153	 { v } _ { \mbox { l } } 
HAMEX/formulaire024-equation000	46 \pm ((95 / 79) / 75) + (55 / 65)
HAMEX/formulaire011-equation050	118 \times 120 \neq -7084
KAIST/TrainData2_25_sub_1	x_{1} + x_{2} = x_{3}
MathBrush/200926-1617-234	 \mbox { j } 
HAMEX/formulaire007-equation020	179 \times ((10 - 77) \times (21 + 102)) \geq -1475139
HAMEX/formulaire031-equation071	\frac {2}{b}=\frac1c+\frac1d
HAMEX/formulaire003-equation066	f(x) = 7x - 3
expressmatch/93_daniel	r(r_0 \sin(\theta - \theta_0)- r_1 \sin (\theta - \theta_1) ) = r_0 r_1 \sin (\theta_1 - \theta_0)
HAMEX/formulaire030-equation019	(2m-1)=9
HAMEX/formulaire035-equation071	((-1)^nn)
HAMEX/formulaire038-equation028	X^n - 1
HAMEX/formulaire021-equation068	(x^{2} + 1)(x + 1)(x - 1)^{2} = 0
MfrDB/MfrDB1863	\int \cos t d t = \sin t
extension/9_em_76	\phi\in S
HAMEX/formulaire027-equation017	u_2 = 1
MathBrush/2009213-137-47	 t 
MathBrush/2009210-947-162	 \int { \mbox { s } } _ { \sigma } dz 
HAMEX/formulaire025-equation033	a = \sqrt{b^2-c^2\sin^2\beta}+c\cos\beta
MfrDB/MfrDB2967	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MathBrush/200923-1556-78	 \frac { x_1 } { \frac { x_2 } { \frac { x_3 } { x_4 } } } 
MathBrush/2009220-1327-26	 a + \frac { \sqrt { b + c } } { 2 } 
MfrDB/MfrDB0102	{y^{2}} + a_{1} x y + a_{3} y = {x^{3}} + a_{2} {x^{2}} + a_{4} x + a_{6}
MfrDB/MfrDB2452	| \sin z | = \sqrt{1 - \cos^{2} z}
expressmatch/130_user0	\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}
HAMEX/formulaire015-equation072	(p, p+2, p+4)
expressmatch/108_herbert	a^xa^y = a^{x+y}
MathBrush/2009213-137-118	 { \mbox { zB } } _ { B } 
HAMEX/formulaire035-equation064	d_{1,0}^{1} = \frac{-\sin \theta}{\sqrt{2}}
MathBrush/2009213-137-161	 \sum { o } 
KAIST/KME2G3_29_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
MathBrush/2009210-947-189	 \mbox { ac } 
MathBrush/200923-1254-321	 { { - s } - \sum { { \alpha - k } } } 
MfrDB/MfrDB1862	\int\limits_{0}^{+ \infty} {x^{n}} {e^{- x}} dx = n !
MathBrush/2009212-1031-116	 \left ( 6 \right ) 
KAIST/TrainData2_21_sub_63	\frac{1}{a} F \left( a x + b \right) + C
KAIST/TrainData2_2_sub_61	\int \left( 2^{x} - 3 e^{x} \right) d_{x}
KAIST/KME2G3_3_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
HAMEX/formulaire016-equation007	x=x_0 \frac{y-y_0}{v}=\frac{z-z_0}{w}
HAMEX/formulaire035-equation002	x^i = g^{ij} x_j
MfrDB/MfrDB3199	\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
MathBrush/200923-131-257	 { S - p } 
MathBrush/2009213-139-212	 { d } ^ { \mbox { a } } 
HAMEX/formulaire015-equation057	({p_1}, {p_2}, {d_1}, {p_3}, {d_2}, {d_3}, {d_4})
KAIST/KME2G3_1_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
KAIST/TrainData2_20_sub_13	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
MathBrush/200922-1017-92	 { - { q \mbox { m } } } 
expressmatch/118_Frank	P(x) = \sum_{i=0}^{n} a_j x^j
MathBrush/2009213-139-141	 { \cdots - 6 } 
KAIST/KME2G3_29_sub_28	z_1^2 + 1^z - z_2^2 + 2^z
MathBrush/200924-1312-283	 { - { \mbox { aY } } _ { { T } _ { T } } } 
MathBrush/200923-1553-34	 s 
MathBrush/200924-1331-279	 \mbox { i } 
HAMEX/formulaire017-equation053	-x_0^2 -x_1^2+ \sum_{i=2}^n x_i^2 = -\alpha^2
MathBrush/200923-1253-3	 Y 
HAMEX/formulaire008-equation052	y=\sin(t)
HAMEX/formulaire013-equation014	\frac{u_{n+1}}{u_n}
MathBrush/200923-1253-234	 { - \int \mbox { a } dF } 
HAMEX/formulaire029-equation023	X^7 + 1 = (X + 1)(X^3 + X + 1)(X^3 + X^2 + 1)
MfrDB/MfrDB3393	{( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{k}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}}
MfrDB/MfrDB2979	\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12
KAIST/TrainData2_8_sub_6	x_{i} - x_{i + 1} + x_{i + 2}
HAMEX/formulaire012-equation044	q(x)=x_1^2+x_2^2+x_3^2-2x_1x_2-2x_2x_3-2x_3x_1
MfrDB/MfrDB1875	F_{g} = k \cdot \frac{m \cdot M_{z}}{{r^{2}}}
MathBrush/200922-949-205	 { \mbox { y } } _ { \mbox { w } } 
MfrDB/MfrDB3122	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
HAMEX/formulaire038-equation043	f^{(k)}(0)
MathBrush/200923-1556-33	 Y 
KAIST/TrainData2_19_sub_33	\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6
HAMEX/formulaire015-equation029	\frac {1}{\sqrt{1-\frac{v^2}{c^2}}}
HAMEX/formulaire031-equation055	86 \pm 179 + 173
MfrDB/MfrDB1950	\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2}
MathBrush/200923-1251-145	 x 
expressmatch/130_caue	\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}
HAMEX/formulaire005-equation065	(51 - 53 + 31) - ((186 \times 21) \times (161 \div 103)) \neq -8248
MathBrush/200923-1251-210	 7 
HAMEX/formulaire034-equation059	h(t)=0
HAMEX/formulaire013-equation063	\frac1{g(y)} \frac{dy}{dx} = f(x)
HAMEX/formulaire037-equation012	a_{i,i}
MathBrush/2009210-947-214	 { 2.9 g } 
KAIST/KME2G3_3_sub_38	\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
MathBrush/200924-1312-219	 { \sqrt { n } } ^ { { k + r } } \left ( \mbox { N } \right ) 
MathBrush/200923-1253-174	 { \mbox { xd } } _ { \mbox { n } } 
MfrDB/MfrDB1435	1 + 1
MfrDB/MfrDB2064	\alpha + b = c
MathBrush/200923-1556-123	 { { z a } + \mbox { l } } 
MathBrush/200923-131-281	 { n } _ { S } 
expressmatch/111_Fabricio	\sqrt[n]{1} = \cos \frac{2k\pi}{n} + i \sin \frac{2k\pi}{n}
HAMEX/formulaire016-equation061	\alpha b + \beta =0
MathBrush/200922-1017-32	 a x ^ 4 + b x + c = 0 
MfrDB/MfrDB2419	\int\limits_{0}^{1} \sqrt{x} dx
KAIST/TrainData2_11_sub_88	3 0 \times 2 9 x^{2 8}
MfrDB/MfrDB3483	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
KAIST/TrainData1_2_sub_1	\log_{2} 8 = 3
HAMEX/formulaire022-equation031	2^2=2\times2
MathBrush/2009210-947-4	 { - \sum { \mbox { G } } } 
MathBrush/200926-1617-123	 5.4 
MfrDB/MfrDB0284	a
MathBrush/200923-1253-82	 \sqrt { y } 
MathBrush/200926-1550-62	 \left ( \sin \left ( x \right ) ^ 2 + 3 \cos \left ( x \right ) ^ 2 \right ) ^ 4 
MathBrush/200923-1254-309	 { \left [ { t + o } \right ] } ^ { { v } _ { P } } 
KAIST/TrainData2_7_sub_39	\sin x - \sin y - \sin \left( x - y \right)
HAMEX/formulaire021-equation053	\gamma_y(0)=y_1
MfrDB/MfrDB1318	\frac{{( | a | - | b | )^{2}}}{| a - b |}
MathBrush/200923-131-7	 \sum _m f \left ( m + 3 \right ) 
KAIST/TrainData2_17_sub_71	\frac{\sin B + \sin C}{\cos B + \cos C}
HAMEX/formulaire013-equation048	x^{2n+1}
KAIST/TrainData2_20_sub_6	x_{i} - x_{i + 1} + x_{i + 2}
MfrDB/MfrDB3114	\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n}
MathBrush/200924-1331-239	 x 
HAMEX/formulaire015-equation004	\lim_{x \rightarrow +\infty} x - \sqrt{x^2 - x} = \lim_{h \rightarrow 0}\frac{\frac{1}{2\sqrt{1-h}}}{1}
MathBrush/2009212-952-4	 { \mbox { j } - o } 
MfrDB/MfrDB1295	\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0
MfrDB/MfrDB1991	\cos^{3} y = \frac{1}{4} ( \cos 3 y + 3 \cos y )
MfrDB/MfrDB2965	| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx
MfrDB/MfrDB2650	\sin ( x ) = 20 z
HAMEX/formulaire014-equation008	d_{x^2-y^2}
expressmatch/126_caue	| x - \frac{p_n}{q_n} | \leq \frac{1}{q_nq_{n+1}} \lt  \frac{1}{q_n^2}
MathBrush/200926-131-21	 50.562 
MathBrush/200923-1253-279	 \mbox { n } 
KAIST/TrainData2_25_sub_43	\frac{2 \tan \alpha}{1 - \tan^{2} \alpha}
MathBrush/200923-1251-75	 { - k } 
MathBrush/2009213-137-88	 { \sqrt { B } } ^ { \phi } 
MathBrush/200922-949-72	 \sqrt { { \mbox { n } - \gamma } } 
KAIST/TrainData2_0_sub_98	\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x}
MfrDB/MfrDB3121	\sum_{n = 0}^{\infty} f_{n} ( x )
KAIST/KME2G3_8_sub_30	\sum_{i = 2 n + 3 m}^{1 0} i x
KAIST/TrainData2_12_sub_61	\int \left( 2^{x} - 3 e^{x} \right) d x
KAIST/KME2G3_16_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
HAMEX/formulaire037-equation033	\frac{z}{1}=\frac{x}{y}
MathBrush/200926-1617-204	 \mu 
MathBrush/200923-131-249	 \frac { { P - a } } { 0 } 
MathBrush/200926-1617-225	 I 
HAMEX/formulaire014-equation053	f(0)=-\frac{1}{2}
HAMEX/formulaire001-equation056	n^2 - n + 41
KAIST/KME2G3_9_sub_65	[ \frac 2 3 x^{\frac 3 2} ]_0^1
MfrDB/MfrDB3381	x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L}
KAIST/TrainData2_22_sub_29	x^{i + 2 j \times k^{3} - 2 \frac{j}{i}}
KAIST/KME1G3_10_sub_10	\int_a^b \frac {\sqrt x} 2 d x
MathBrush/200926-1617-61	 k ^ 3 + 14 k ^ 2 - 132 k + 1789 
HAMEX/formulaire021-equation061	\frac{-b\pm\sqrt{b^2-4ac}}{2a}
MathBrush/200924-1312-155	 \mbox { wX } 
HAMEX/formulaire028-equation045	138 / (178 / (128 + 166)) \geq 227
HAMEX/formulaire031-equation009	x^i - v^i t
MathBrush/200923-1556-185	 { q } ^ { { \cdots + T } } 
MathBrush/200923-1553-172	 \left ( \sum { b } \right ) 
HAMEX/formulaire028-equation014	\frac{du}{ds} = 0
MathBrush/200923-131-225	 \left ( \mbox { t } \right ) 
MathBrush/200922-1017-79	 \frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 } 
MathBrush/200925-1126-180	 \mbox { y } 
KAIST/KME2G3_12_sub_38	\frac 2 {\frac {3 m - 2 n \times 9^n - 9^m} {2 n - 1}}
HAMEX/formulaire016-equation018	10a_5a_2 - 2a_4a_3 = 0
HAMEX/formulaire031-equation001	1=1^2
KAIST/KME2G3_0_sub_81	\pi \int_c^d \{ g ( y ) \}^2 d y
HAMEX/formulaire024-equation067	g(v,v)=0
MfrDB/MfrDB0325	\sum_{i = 1}^{\infty} a_{i} = 3
KAIST/TrainData2_11_sub_20	a + b + c + d + e
MfrDB/MfrDB2972	m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a )
MathBrush/2009210-947-122	 R 
MfrDB/MfrDB2081	{3^{2}} - 1 = 8
HAMEX/formulaire033-equation006	\theta_1(r)
MfrDB/MfrDB1232	1234 + 5678 \gt 90
HAMEX/formulaire032-equation000	((2 + 120) / (45 \times 100)) \times 181 \geq 4
MfrDB/MfrDB3384	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
HAMEX/formulaire010-equation063	(X^3-1)^2=2
HAMEX/formulaire005-equation003	f=g
KAIST/KME1G3_8_sub_21	A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b
MathBrush/200922-949-128	 \mbox { T } 
HAMEX/formulaire029-equation067	( 3 , 4 , 5 )
MfrDB/MfrDB1941	f^{'} ( x ) = \frac{1}{2 \sqrt{x}}
HAMEX/formulaire009-equation004	\pi r l
HAMEX/formulaire030-equation028	\frac{\sqrt{a^2-b^2}}{a}
MfrDB/MfrDB2002	| a - b | \leq | a - c | + | c + b |
MathBrush/200923-1553-27	 { 9.9 \mbox { E } } 
MathBrush/200923-1553-227	 4 
HAMEX/formulaire025-equation066	3-i \sqrt{\frac {7} {2}}
MathBrush/200924-1312-254	 \sqrt { B } 
MathBrush/200926-1550-111	 { - \mbox { r } } 
MfrDB/MfrDB1672	{x^{y}} - {y^{x}}
HAMEX/formulaire004-equation047	f(x)=\sum_{n=-\infty}^{\infty} a_{n} = x^{\alpha_{n}}
MfrDB/MfrDB1288	E = E_{k} + E_{p}
MathBrush/2009213-139-37	 13 + \pi r ^ 2 
MfrDB/MfrDB3018	\sqrt[5]{55}
MathBrush/200926-1617-150	 \mbox { s } 
HAMEX/formulaire022-equation032	lf=id_X
HAMEX/formulaire009-equation029	x_i=ih+x_0
MathBrush/2009210-947-235	 { \mbox { wa } \leq \sum { \mbox { S } } } 
KAIST/TrainData2_13_sub_13	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
MfrDB/MfrDB2836	{x^{2}} - x - 6 \lt 0
MfrDB/MfrDB3314	a_{1} + a_{2}
MfrDB/MfrDB1473	\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2}
KAIST/KME2G3_3_sub_30	\sum_{i = 2 n + 3 m}^{1 0} i x
